edge_id:int,source_node_id:int,target_node_id:int,edge_label_id:int
236,74,335,0
237,74,336,0
238,74,337,0
239,74,338,0
240,74,339,0
241,74,340,0
242,74,341,0
243,74,342,0
244,74,343,0
245,74,344,0
246,74,345,0
247,74,346,0
248,74,347,0
249,74,348,0
250,74,349,0
251,74,350,0
252,74,351,0
253,74,352,0
254,18,353,0
255,32,354,0
256,32,355,0
257,90,356,0
258,90,357,0
259,42,358,0
260,90,359,0
261,90,360,0
262,90,361,0
263,19,362,0
264,19,363,0
265,19,364,0
266,19,365,0
267,9,366,0
268,3,367,0
269,3,368,0
270,3,369,0
271,3,370,0
272,9,371,0
273,3,372,0
274,3,373,0
275,3,374,0
276,9,375,0
277,3,376,0
278,32,377,0
279,44,378,0
280,44,379,0
281,44,380,0
282,44,381,0
283,44,382,0
284,44,383,0
285,44,384,0
286,33,385,0
287,33,386,0
288,33,387,0
289,33,388,0
290,33,389,0
291,33,390,0
292,33,391,0
293,33,392,0
294,33,393,0
295,33,394,0
296,33,395,0
297,33,396,0
298,33,397,0
299,33,398,0
300,33,399,0
301,33,400,0
302,33,401,0
303,33,402,0
304,33,403,0
305,11,404,0
306,11,405,0
307,11,406,0
308,11,407,0
309,11,408,0
310,11,409,0
311,11,410,0
312,11,411,0
313,11,412,0
314,11,413,0
315,0,414,0
316,11,414,0
317,11,415,0
318,46,416,0
319,4,417,0
320,4,418,0
321,4,419,0
322,4,420,0
323,4,421,0
324,4,422,0
325,32,423,0
326,32,424,0
327,32,425,0
328,32,426,0
329,42,427,0
330,47,428,0
331,47,429,0
332,47,430,0
333,47,431,0
334,47,432,0
335,47,433,0
336,47,434,0
337,47,435,0
338,47,436,0
339,29,437,0
340,29,438,0
341,23,439,0
342,15,440,0
343,23,440,0
344,23,441,0
345,23,442,0
346,23,443,0
347,23,444,0
348,23,445,0
349,23,446,0
350,23,447,0
351,23,448,0
352,27,449,0
353,27,450,0
354,27,451,0
355,27,452,0
356,27,453,0
357,57,454,0
358,57,455,0
359,57,456,0
360,46,457,0
361,46,458,0
362,23,459,0
363,23,460,0
364,23,461,0
365,23,462,0
366,72,463,0
367,72,464,0
368,72,465,0
369,72,466,0
370,64,467,0
371,7,468,0
372,7,469,0
373,7,470,0
374,7,471,0
375,25,472,0
376,25,473,0
377,25,474,0
378,25,475,0
379,25,476,0
380,28,477,0
381,46,478,0
382,75,479,0
383,75,480,0
384,75,481,0
385,26,482,0
386,26,483,0
387,26,484,0
388,26,485,0
389,18,485,0
390,26,486,0
391,26,487,0
392,26,488,0
393,26,489,0
394,26,490,0
395,26,491,0
396,26,492,0
397,26,493,0
398,26,494,0
399,26,495,0
400,26,496,0
401,26,497,0
402,26,498,0
403,26,499,0
404,57,500,0
405,57,501,0
406,57,502,0
407,57,503,0
408,57,504,0
409,57,505,0
410,57,506,0
411,57,507,0
412,57,508,0
413,57,509,0
414,71,510,0
415,71,511,0
416,71,512,0
417,71,513,0
418,71,514,0
419,71,515,0
420,71,516,0
421,41,517,0
422,44,518,0
423,44,519,0
424,44,520,0
425,44,521,0
426,44,522,0
427,44,523,0
428,44,524,0
429,44,525,0
430,44,526,0
431,44,527,0
432,44,528,0
433,44,529,0
434,30,530,0
435,30,531,0
436,30,532,0
437,0,533,0
438,11,534,0
439,11,535,0
440,11,536,0
441,11,537,0
442,61,538,0
443,4,539,0
444,4,540,0
445,57,541,0
446,40,542,0
447,40,543,0
448,40,544,0
449,38,545,0
450,57,546,0
451,57,547,0
452,71,548,0
453,71,549,0
454,71,550,0
455,71,551,0
456,71,552,0
457,71,553,0
458,71,554,0
459,71,555,0
460,3,556,0
461,3,557,0
462,3,558,0
463,3,559,0
464,27,560,0
465,31,561,0
466,31,562,0
467,31,563,0
468,31,564,0
469,31,565,0
470,31,566,0
471,31,567,0
472,31,568,0
473,31,569,0
474,31,570,0
475,30,571,0
476,74,572,0
477,74,573,0
478,74,574,0
479,74,575,0
480,74,576,0
481,74,577,0
482,74,578,0
483,74,579,0
484,74,580,0
485,74,581,0
486,74,582,0
487,74,583,0
488,74,584,0
489,74,585,0
490,74,586,0
491,74,587,0
492,74,588,0
493,74,589,0
494,74,590,0
495,74,591,0
496,74,592,0
497,74,593,0
498,74,594,0
499,74,595,0
500,46,596,0
501,29,597,0
502,29,598,0
503,29,599,0
504,29,600,0
505,29,601,0
506,29,602,0
507,15,603,0
508,29,604,0
509,29,605,0
510,29,606,0
511,33,607,0
512,33,608,0
513,33,609,0
514,33,610,0
515,33,611,0
516,33,612,0
517,33,613,0
518,33,614,0
519,32,615,0
520,32,616,0
521,7,617,0
522,7,618,0
523,57,619,0
524,57,620,0
525,57,621,0
526,57,622,0
527,57,623,0
528,57,624,0
529,57,625,0
530,57,626,0
531,44,627,0
532,44,628,0
533,44,629,0
534,44,630,0
535,44,631,0
536,44,632,0
537,44,633,0
538,44,634,0
539,44,635,0
540,29,636,0
541,29,637,0
542,29,638,0
543,27,639,0
544,34,640,0
545,15,641,0
546,15,642,0
547,15,643,0
548,15,644,0
549,11,645,0
550,11,646,0
551,11,647,0
552,11,648,0
553,36,649,0
554,28,650,0
555,30,650,0
556,19,651,0
557,19,652,0
558,19,653,0
559,19,654,0
560,89,655,0
561,44,656,0
562,44,657,0
563,44,658,0
564,44,659,0
565,26,660,0
566,26,661,0
567,6,662,0
568,2,662,0
569,27,662,0
570,26,662,0
571,26,663,0
572,26,664,0
573,15,665,0
574,15,666,0
575,15,667,0
576,68,668,0
577,68,669,0
578,68,670,0
579,61,671,0
580,61,672,0
581,61,673,0
582,61,674,0
583,68,675,0
584,18,676,0
585,18,677,0
586,18,678,0
587,18,679,0
588,18,680,0
589,18,681,0
590,18,682,0
591,18,683,0
592,18,684,0
593,18,685,0
594,18,686,0
595,18,687,0
596,18,688,0
597,7,689,0
598,7,690,0
599,26,691,0
600,26,692,0
601,26,693,0
602,26,694,0
603,26,695,0
604,26,696,0
605,26,697,0
606,26,698,0
607,26,699,0
608,26,700,0
609,26,701,0
610,26,702,0
611,26,703,0
612,26,704,0
613,26,705,0
614,26,706,0
615,26,707,0
616,26,708,0
617,26,709,0
618,26,710,0
619,26,711,0
620,27,712,0
621,27,713,0
622,27,714,0
623,27,715,0
624,27,716,0
625,31,717,0
626,31,718,0
627,31,719,0
628,31,720,0
629,31,721,0
630,19,722,0
631,8,723,0
632,57,724,0
633,57,725,0
634,57,726,0
635,57,727,0
636,19,728,0
637,19,729,0
638,19,730,0
639,19,731,0
640,13,732,0
641,13,733,0
642,13,734,0
643,13,735,0
644,13,736,0
645,27,737,0
646,62,738,0
647,62,739,0
648,62,740,0
649,62,741,0
650,62,742,0
651,62,743,0
652,62,744,0
653,62,745,0
654,62,746,0
655,62,747,0
656,62,748,0
657,62,749,0
658,62,750,0
659,62,751,0
660,62,752,0
661,62,753,0
662,62,754,0
663,62,755,0
664,62,756,0
665,62,757,0
666,31,758,0
667,31,759,0
668,31,760,0
669,31,761,0
670,32,762,0
671,1,763,0
672,62,764,0
673,64,764,0
674,64,765,0
675,64,766,0
676,64,767,0
677,64,768,0
678,64,769,0
679,64,770,0
680,64,771,0
681,64,772,0
682,30,773,0
683,40,774,0
684,23,775,0
685,23,776,0
686,23,777,0
687,23,778,0
688,23,779,0
689,23,780,0
690,23,781,0
691,23,782,0
692,23,783,0
693,23,784,0
694,47,785,0
695,47,786,0
696,11,787,0
697,11,788,0
698,11,789,0
699,11,790,0
700,95,791,0
701,23,792,0
702,57,793,0
703,57,794,0
704,53,795,0
705,26,796,0
706,26,797,0
707,26,798,0
708,26,799,0
709,26,800,0
710,26,801,0
711,26,802,0
712,26,803,0
713,26,804,0
714,26,805,0
715,26,806,0
716,26,807,0
717,26,808,0
718,26,809,0
719,26,810,0
720,26,811,0
721,26,812,0
722,64,813,0
723,64,814,0
724,64,815,0
725,61,816,0
726,61,817,0
727,61,818,0
728,61,819,0
729,61,820,0
730,27,821,0
731,27,822,0
732,71,823,0
733,71,824,0
734,71,825,0
735,71,826,0
736,71,827,0
737,71,828,0
738,71,829,0
739,71,830,0
740,71,831,0
741,4,832,0
742,4,833,0
743,4,834,0
744,71,835,0
745,71,836,0
746,71,837,0
747,71,838,0
748,71,839,0
749,33,840,0
750,33,841,0
751,33,842,0
752,33,843,0
753,33,844,0
754,33,845,0
755,33,846,0
756,4,847,0
757,4,848,0
758,4,849,0
759,4,850,0
760,15,851,0
761,62,852,0
762,62,853,0
763,62,854,0
764,62,855,0
765,62,856,0
766,62,857,0
767,62,858,0
768,62,859,0
769,62,860,0
770,62,861,0
771,62,862,0
772,62,863,0
773,62,864,0
774,62,865,0
775,62,866,0
776,62,867,0
777,62,868,0
778,62,869,0
779,62,870,0
780,62,871,0
781,62,872,0
782,62,873,0
783,62,874,0
784,62,875,0
785,62,876,0
786,33,877,0
787,33,878,0
788,33,879,0
789,33,880,0
790,33,881,0
791,33,882,0
792,33,883,0
793,18,884,0
794,18,885,0
795,18,886,0
796,18,887,0
797,18,888,0
798,18,889,0
799,18,890,0
800,18,891,0
801,18,892,0
802,18,893,0
803,18,894,0
804,18,895,0
805,3,896,0
806,7,897,0
807,7,898,0
808,7,899,0
809,0,900,0
810,0,901,0
811,0,902,0
812,0,903,0
813,72,904,0
814,72,905,0
815,72,906,0
816,72,907,0
817,15,908,0
818,25,909,0
819,47,910,0
820,47,911,0
821,47,912,0
822,47,913,0
823,18,914,0
824,18,915,0
825,31,916,0
826,31,917,0
827,31,918,0
828,31,919,0
829,31,920,0
830,25,921,0
831,61,922,0
832,61,923,0
833,61,924,0
834,61,925,0
835,13,926,0
836,13,927,0
837,13,928,0
838,13,929,0
839,13,930,0
840,90,931,0
841,90,932,0
842,90,933,0
843,62,934,0
844,62,935,0
845,62,936,0
846,62,937,0
847,62,938,0
848,62,939,0
849,62,940,0
850,62,941,0
851,62,942,0
852,62,943,0
853,62,944,0
854,62,945,0
855,62,946,0
856,62,947,0
857,72,948,0
858,62,948,0
859,62,949,0
860,19,950,0
861,19,951,0
862,19,952,0
863,42,953,0
864,42,954,0
865,74,955,0
866,74,956,0
867,74,957,0
868,74,958,0
869,74,959,0
870,74,960,0
871,74,961,0
872,74,962,0
873,74,963,0
874,74,964,0
875,57,965,0
876,57,966,0
877,57,967,0
878,57,968,0
879,33,969,0
880,33,970,0
881,33,971,0
882,33,972,0
883,33,973,0
884,33,974,0
885,33,975,0
886,33,976,0
887,20,977,0
888,0,978,0
889,3,979,0
890,3,980,0
891,3,981,0
892,3,982,0
893,3,983,0
894,40,984,0
895,40,985,0
896,40,986,0
897,0,987,0
898,0,988,0
899,13,989,0
900,13,990,0
901,13,991,0
902,13,992,0
903,62,993,0
904,62,994,0
905,62,995,0
906,62,996,0
907,62,997,0
908,62,998,0
909,62,999,0
910,62,1000,0
911,42,1001,0
912,42,1002,0
913,42,1003,0
914,42,1004,0
915,42,1005,0
916,42,1006,0
917,42,1007,0
918,42,1008,0
919,42,1009,0
920,61,1010,0
921,18,1011,0
922,18,1012,0
923,13,1013,0
924,13,1014,0
925,13,1015,0
926,13,1016,0
927,13,1017,0
928,13,1018,0
929,27,1019,0
930,27,1020,0
931,27,1021,0
932,27,1022,0
933,27,1023,0
934,13,1024,0
935,13,1025,0
936,25,1026,0
937,11,1027,0
938,11,1028,0
939,72,1029,0
940,72,1030,0
941,72,1031,0
942,72,1032,0
943,72,1033,0
944,72,1034,0
945,72,1035,0
946,72,1036,0
947,72,1037,0
948,72,1038,0
949,72,1039,0
950,72,1040,0
951,72,1041,0
952,72,1042,0
953,46,1043,0
954,24,1044,0
955,24,1045,0
956,24,1046,0
957,24,1047,0
958,24,1048,0
959,24,1049,0
960,24,1050,0
961,24,1051,0
962,24,1052,0
963,24,1053,0
964,24,1054,0
965,24,1055,0
966,25,1056,0
967,25,1057,0
968,25,1058,0
969,57,1059,0
970,57,1060,0
971,57,1061,0
972,33,1062,0
973,61,1063,0
974,61,1064,0
975,61,1065,0
976,61,1066,0
977,13,1067,0
978,13,1068,0
979,13,1069,0
980,13,1070,0
981,13,1071,0
982,75,1072,0
983,75,1073,0
984,75,1074,0
985,44,1075,0
986,44,1076,0
987,44,1077,0
988,44,1078,0
989,0,1079,0
990,40,1080,0
991,19,1081,0
992,32,1082,0
993,32,1083,0
994,32,1084,0
995,7,1085,0
996,47,1086,0
997,47,1087,0
998,57,1088,0
999,54,1089,0
1000,7,1090,0
1001,7,1091,0
1002,7,1092,0
1003,72,1093,0
1004,72,1094,0
1005,72,1095,0
1006,72,1096,0
1007,57,1097,0
1008,57,1098,0
1009,57,1099,0
1010,57,1100,0
1011,57,1101,0
1012,23,1102,0
1013,23,1103,0
1014,23,1104,0
1015,23,1105,0
1016,23,1106,0
1017,23,1107,0
1018,23,1108,0
1019,23,1109,0
1020,23,1110,0
1021,47,1111,0
1022,47,1112,0
1023,47,1113,0
1024,47,1114,0
1025,25,1115,0
1026,25,1116,0
1027,11,1117,0
1028,11,1118,0
1029,11,1119,0
1030,11,1120,0
1031,11,1121,0
1032,18,1122,0
1033,11,1123,0
1034,11,1124,0
1035,11,1125,0
1036,46,1126,0
1037,53,1127,0
1038,53,1128,0
1039,46,1129,0
1040,49,1130,0
1041,25,1131,0
1042,61,1132,0
1043,33,1133,0
1044,33,1134,0
1045,33,1135,0
1046,33,1136,0
1047,33,1137,0
1048,33,1138,0
1049,33,1139,0
1050,33,1140,0
1051,33,1141,0
1052,57,1142,0
1053,49,1143,0
1054,15,1144,0
1055,15,1145,0
1056,15,1146,0
1057,49,1147,0
1058,24,1148,0
1059,24,1149,0
1060,24,1150,0
1061,24,1151,0
1062,24,1152,0
1063,24,1153,0
1064,24,1154,0
1065,24,1155,0
1066,24,1156,0
1067,24,1157,0
1068,24,1158,0
1069,24,1159,0
1070,23,1160,0
1071,23,1161,0
1072,23,1162,0
1073,23,1163,0
1074,23,1164,0
1075,49,1165,0
1076,61,1166,0
1077,61,1167,0
1078,23,1168,0
1079,23,1169,0
1080,23,1170,0
1081,31,1171,0
1082,31,1172,0
1083,31,1173,0
1084,31,1174,0
1085,31,1175,0
1086,24,1176,0
1087,24,1177,0
1088,24,1178,0
1089,24,1179,0
1090,24,1180,0
1091,24,1181,0
1092,24,1182,0
1093,24,1183,0
1094,24,1184,0
1095,24,1185,0
1096,63,1186,0
1097,63,1187,0
1098,3,1188,0
1099,3,1189,0
1100,15,1190,0
1101,23,1191,0
1102,23,1192,0
1103,23,1193,0
1104,23,1194,0
1105,23,1195,0
1106,24,1195,0
1107,64,1196,0
1108,64,1197,0
1109,64,1198,0
1110,64,1199,0
1111,47,1200,0
1112,47,1201,0
1113,47,1202,0
1114,47,1203,0
1115,47,1204,0
1116,47,1205,0
1117,47,1206,0
1118,47,1207,0
1119,47,1208,0
1120,47,1209,0
1121,47,1210,0
1122,71,1211,0
1123,41,1212,0
1124,41,1213,0
1125,31,1214,0
1126,31,1215,0
1127,31,1216,0
1128,31,1217,0
1129,47,1218,0
1130,18,1219,0
1131,24,1220,0
1132,23,1220,0
1133,24,1221,0
1134,24,1222,0
1135,33,1223,0
1136,31,1224,0
1137,31,1225,0
1138,31,1226,0
1139,31,1227,0
1140,31,1228,0
1141,31,1229,0
1142,31,1230,0
1143,31,1231,0
1144,31,1232,0
1145,31,1233,0
1146,31,1234,0
1147,31,1235,0
1148,31,1236,0
1149,31,1237,0
1150,31,1238,0
1151,31,1239,0
1152,72,1240,0
1153,72,1241,0
1154,44,1242,0
1155,44,1243,0
1156,44,1244,0
1157,44,1245,0
1158,44,1246,0
1159,44,1247,0
1160,44,1248,0
1161,44,1249,0
1162,44,1250,0
1163,44,1251,0
1164,71,1252,0
1165,71,1253,0
1166,71,1254,0
1167,32,1255,0
1168,32,1256,0
1169,74,1257,0
1170,74,1258,0
1171,74,1259,0
1172,74,1260,0
1173,74,1261,0
1174,74,1262,0
1175,74,1263,0
1176,47,1264,0
1177,47,1265,0
1178,47,1266,0
1179,64,1267,0
1180,64,1268,0
1181,64,1269,0
1182,18,1270,0
1183,18,1271,0
1184,18,1272,0
1185,71,1273,0
1186,71,1274,0
1187,71,1275,0
1188,71,1276,0
1189,71,1277,0
1190,71,1278,0
1191,71,1279,0
1192,71,1280,0
1193,71,1281,0
1194,71,1282,0
1195,71,1283,0
1196,71,1284,0
1197,71,1285,0
1198,18,1286,0
1199,18,1287,0
1200,18,1288,0
1201,18,1289,0
1202,24,1290,0
1203,24,1291,0
1204,24,1292,0
1205,0,1293,0
1206,78,1294,0
1207,78,1295,0
1208,78,1296,0
1209,78,1297,0
1210,78,1298,0
1211,65,1299,0
1212,65,1300,0
1213,65,1301,0
1214,41,1302,0
1215,41,1303,0
1216,47,1304,0
1217,47,1305,0
1218,47,1306,0
1219,47,1307,0
1220,71,1308,0
1221,71,1309,0
1222,72,1310,0
1223,72,1311,0
1224,72,1312,0
1225,72,1313,0
1226,72,1314,0
1227,72,1315,0
1228,32,1316,0
1229,62,1317,0
1230,62,1318,0
1231,62,1319,0
1232,62,1320,0
1233,62,1321,0
1234,62,1322,0
1235,62,1323,0
1236,62,1324,0
1237,62,1325,0
1238,62,1326,0
1239,62,1327,0
1240,62,1328,0
1241,62,1329,0
1242,61,1329,0
1243,49,1330,0
1244,49,1331,0
1245,49,1332,0
1246,0,1333,0
1247,30,1334,0
1248,25,1335,0
1249,25,1336,0
1250,31,1337,0
1251,31,1338,0
1252,31,1339,0
1253,31,1340,0
1254,31,1341,0
1255,17,1342,0
1256,17,1343,0
1257,17,1344,0
1258,17,1345,0
1259,17,1346,0
1260,15,1347,0
1261,15,1348,0
1262,15,1349,0
1263,40,1350,0
1264,40,1351,0
1265,18,1352,0
1266,18,1353,0
1267,31,1354,0
1268,31,1355,0
1269,31,1356,0
1270,31,1357,0
1271,31,1358,0
1272,31,1359,0
1273,31,1360,0
1274,31,1361,0
1275,31,1362,0
1276,31,1363,0
1277,31,1364,0
1278,31,1365,0
1279,31,1366,0
1280,61,1367,0
1281,61,1368,0
1282,40,1369,0
1283,57,1370,0
1284,57,1371,0
1285,57,1372,0
1286,31,1373,0
1287,31,1374,0
1288,30,1375,0
1289,7,1376,0
1290,7,1377,0
1291,53,1378,0
1292,25,1379,0
1293,25,1380,0
1294,4,1381,0
1295,4,1382,0
1296,13,1383,0
1297,13,1384,0
1298,3,1385,0
1299,3,1386,0
1300,3,1387,0
1301,27,1388,0
1302,27,1389,0
1303,25,1390,0
1304,25,1391,0
1305,25,1392,0
1306,7,1393,0
1307,7,1394,0
1308,7,1395,0
1309,18,1396,0
1310,18,1397,0
1311,18,1398,0
1312,18,1399,0
1313,18,1400,0
1314,23,1401,0
1315,23,1402,0
1316,26,1403,0
1317,26,1404,0
1318,26,1405,0
1319,26,1406,0
1320,26,1407,0
1321,26,1408,0
1322,62,1409,0
1323,62,1410,0
1324,62,1411,0
1325,62,1412,0
1326,62,1413,0
1327,62,1414,0
1328,62,1415,0
1329,62,1416,0
1330,62,1417,0
1331,62,1418,0
1332,62,1419,0
1333,62,1420,0
1334,62,1421,0
1335,62,1422,0
1336,72,1423,0
1337,72,1424,0
1338,32,1425,0
1339,33,1426,0
1340,33,1427,0
1341,6,1428,0
1342,39,1428,0
1343,33,1428,0
1344,33,1429,0
1345,92,1430,0
1346,92,1431,0
1347,11,1432,0
1348,0,1433,0
1349,64,1434,0
1350,64,1435,0
1351,43,1436,0
1352,43,1437,0
1353,43,1438,0
1354,43,1439,0
1355,2,1440,0
1356,72,1441,0
1357,72,1442,0
1358,29,1443,0
1359,46,1444,0
1360,46,1445,0
1361,30,1446,0
1362,30,1447,0
1363,30,1448,0
1364,30,1449,0
1365,30,1450,0
1366,29,1451,0
1367,31,1452,0
1368,31,1453,0
1369,31,1454,0
1370,31,1455,0
1371,31,1456,0
1372,31,1457,0
1373,31,1458,0
1374,31,1459,0
1375,31,1460,0
1376,31,1461,0
1377,31,1462,0
1378,31,1463,0
1379,31,1464,0
1380,44,1465,0
1381,44,1466,0
1382,11,1467,0
1383,47,1467,0
1384,47,1468,0
1385,47,1469,0
1386,47,1470,0
1387,47,1471,0
1388,47,1472,0
1389,41,1473,0
1390,41,1474,0
1391,41,1475,0
1392,61,1476,0
1393,64,1477,0
1394,61,1477,0
1395,61,1478,0
1396,61,1479,0
1397,61,1480,0
1398,47,1481,0
1399,71,1482,0
1400,71,1483,0
1401,71,1484,0
1402,71,1485,0
1403,71,1486,0
1404,71,1487,0
1405,71,1488,0
1406,71,1489,0
1407,33,1490,0
1408,33,1491,0
1409,33,1492,0
1410,33,1493,0
1411,40,1494,0
1412,3,1495,0
1413,3,1496,0
1414,3,1497,0
1415,3,1498,0
1416,42,1499,0
1417,42,1500,0
1418,30,1501,0
1419,30,1502,0
1420,61,1503,0
1421,61,1504,0
1422,61,1505,0
1423,61,1506,0
1424,64,1507,0
1425,61,1507,0
1426,64,1508,0
1427,64,1509,0
1428,64,1510,0
1429,64,1511,0
1430,4,1512,0
1431,33,1513,0
1432,33,1514,0
1433,33,1515,0
1434,33,1516,0
1435,33,1517,0
1436,33,1518,0
1437,33,1519,0
1438,33,1520,0
1439,33,1521,0
1440,30,1522,0
1441,30,1523,0
1442,30,1524,0
1443,30,1525,0
1444,40,1526,0
1445,25,1527,0
1446,25,1528,0
1447,7,1529,0
1448,7,1530,0
1449,47,1531,0
1450,47,1532,0
1451,47,1533,0
1452,28,1534,0
1453,28,1535,0
1454,28,1536,0
1455,33,1537,0
1456,33,1538,0
1457,27,1539,0
1458,44,1540,0
1459,44,1541,0
1460,44,1542,0
1461,26,1543,0
1462,26,1544,0
1463,26,1545,0
1464,15,1546,0
1465,15,1547,0
1466,62,1548,0
1467,62,1549,0
1468,62,1550,0
1469,62,1551,0
1470,62,1552,0
1471,62,1553,0
1472,62,1554,0
1473,62,1555,0
1474,62,1556,0
1475,62,1557,0
1476,62,1558,0
1477,62,1559,0
1478,62,1560,0
1479,62,1561,0
1480,62,1562,0
1481,62,1563,0
1482,62,1564,0
1483,62,1565,0
1484,62,1566,0
1485,62,1567,0
1486,62,1568,0
1487,62,1569,0
1488,62,1570,0
1489,62,1571,0
1490,77,1572,0
1491,77,1573,0
1492,77,1574,0
1493,77,1575,0
1494,13,1576,0
1495,45,1577,0
1496,45,1578,0
1497,24,1579,0
1498,24,1580,0
1499,15,1581,0
1500,27,1582,0
1501,20,1583,0
1502,20,1584,0
1503,20,1585,0
1504,20,1586,0
1505,31,1587,0
1506,31,1588,0
1507,3,1589,0
1508,3,1590,0
1509,3,1591,0
1510,40,1592,0
1511,15,1593,0
1512,15,1594,0
1513,27,1595,0
1514,4,1596,0
1515,4,1597,0
1516,4,1598,0
1517,4,1599,0
1518,4,1600,0
1519,53,1601,0
1520,11,1602,0
1521,11,1603,0
1522,11,1604,0
1523,44,1605,0
1524,44,1606,0
1525,44,1607,0
1526,44,1608,0
1527,44,1609,0
1528,44,1610,0
1529,26,1611,0
1530,26,1612,0
1531,26,1613,0
1532,26,1614,0
1533,26,1615,0
1534,26,1616,0
1535,26,1617,0
1536,26,1618,0
1537,26,1619,0
1538,26,1620,0
1539,26,1621,0
1540,26,1622,0
1541,57,1623,0
1542,57,1624,0
1543,57,1625,0
1544,57,1626,0
1545,57,1627,0
1546,57,1628,0
1547,79,1629,0
1548,79,1630,0
1549,79,1631,0
1550,23,1632,0
1551,23,1633,0
1552,23,1634,0
1553,47,1635,0
1554,47,1636,0
1555,47,1637,0
1556,47,1638,0
1557,24,1639,0
1558,3,1640,0
1559,3,1641,0
1560,44,1642,0
1561,3,1642,0
1562,3,1643,0
1563,25,1644,0
1564,3,1645,0
1565,42,1646,0
1566,44,1647,0
1567,44,1648,0
1568,44,1649,0
1569,57,1650,0
1570,57,1651,0
1571,4,1652,0
1572,30,1653,0
1573,30,1654,0
1574,15,1655,0
1575,15,1656,0
1576,15,1657,0
1577,15,1658,0
1578,62,1659,0
1579,62,1660,0
1580,62,1661,0
1581,62,1662,0
1582,62,1663,0
1583,62,1664,0
