edge_id:int,source_node_id:int,target_node_id:int,edge_label_id:int
889,415,11,0
890,1832,11,0
891,407,11,0
892,1467,11,0
893,4080,11,0
894,535,11,0
895,404,11,0
896,534,11,0
897,645,11,0
898,235,11,0
899,4765,11,0
900,3708,11,0
901,235,11,0
902,1120,11,0
903,1776,11,0
904,5453,11,0
905,4763,11,0
906,536,11,0
907,3706,11,0
908,5452,11,0
909,1665,11,0
910,536,11,0
911,534,11,0
912,410,11,0
913,1777,11,0
914,4625,11,0
915,1694,11,0
916,4411,11,0
917,536,11,0
918,414,11,0
919,535,11,0
920,235,11,0
921,3709,11,0
922,235,11,0
923,235,11,0
924,1697,11,0
925,1123,11,0
926,1604,11,0
927,4802,11,0
928,4803,11,0
929,536,11,0
930,406,11,0
931,536,11,0
932,5058,11,0
933,1835,11,0
934,4410,11,0
935,535,11,0
936,3707,11,0
937,646,11,0
938,4078,11,0
939,3789,11,0
940,5057,11,0
941,1120,11,0
942,404,11,0
943,535,11,0
944,536,11,0
945,5453,11,0
946,407,11,0
947,534,11,0
948,787,11,0
949,1697,11,0
950,536,11,0
951,235,11,0
952,235,11,0
953,1905,11,0
954,4762,11,0
955,235,11,0
956,1777,11,0
957,536,11,0
958,536,11,0
959,1777,11,0
960,3861,11,0
961,5373,11,0
962,4805,11,0
963,1666,11,0
964,5558,11,0
965,4412,11,0
966,5560,11,0
967,1119,11,0
968,536,11,0
969,3915,11,0
970,235,11,0
971,1697,11,0
972,235,11,0
973,536,11,0
974,235,11,0
975,407,11,0
976,1697,11,0
977,1694,11,0
978,536,11,0
979,4626,11,0
980,235,11,0
981,4626,11,0
982,536,11,0
983,4742,11,0
984,536,11,0
985,4079,11,0
986,647,11,0
987,1832,11,0
988,4410,11,0
989,1697,11,0
990,404,11,0
991,1120,11,0
992,1777,11,0
993,536,11,0
994,536,11,0
995,2854,12,0
996,3048,12,0
997,735,13,0
998,992,13,0
999,735,13,0
1000,926,13,0
1001,735,13,0
1002,734,13,0
1003,926,13,0
1004,992,13,0
1005,4927,13,0
1006,1068,13,0
1007,1069,13,0
1008,5212,13,0
1009,1068,13,0
1010,1823,13,0
1011,1576,13,0
1012,926,13,0
1013,989,13,0
1014,4733,13,0
1015,1069,13,0
1016,992,13,0
1017,992,13,0
1018,732,13,0
1019,1383,13,0
1020,735,13,0
1021,1069,13,0
1022,992,13,0
1023,992,13,0
1024,735,13,0
1025,1383,13,0
1026,992,13,0
1027,992,13,0
1028,927,13,0
1029,926,13,0
1030,4028,13,0
1031,1383,13,0
1032,1071,13,0
1033,1024,13,0
1034,930,13,0
1035,1013,13,0
1036,733,13,0
1037,930,13,0
1038,736,13,0
1039,3500,13,0
1040,990,13,0
1041,1069,13,0
1042,735,13,0
1043,732,13,0
1044,930,13,0
1045,1383,13,0
1046,992,13,0
1047,992,13,0
1048,1576,13,0
1049,926,13,0
1050,1383,13,0
1051,926,13,0
1052,4733,13,0
1053,1668,13,0
1054,1068,13,0
1055,5278,13,0
1056,4733,13,0
1057,733,13,0
1058,1025,13,0
1059,4926,13,0
1060,732,13,0
1061,735,13,0
1062,926,13,0
1063,989,13,0
1064,989,13,0
1065,930,13,0
1066,992,13,0
1067,733,13,0
1068,929,13,0
1069,1069,13,0
1070,1068,13,0
1071,992,13,0
1072,930,13,0
1073,930,13,0
1074,930,13,0
1075,2415,13,0
1076,1024,13,0
1077,989,13,0
1078,5400,14,0
1079,2702,14,0
1080,2703,14,0
1081,2271,14,0
1082,2693,14,0
1083,2032,14,0
1084,1974,14,0
1085,2032,14,0
1086,2692,14,0
1087,2168,14,0
1088,2032,14,0
1089,2165,14,0
1090,2032,14,0
1091,2188,14,0
1092,2270,14,0
1093,2272,14,0
1094,2993,14,0
1095,2754,14,0
1096,2104,14,0
1097,2166,14,0
1098,2273,14,0
1099,2032,14,0
1100,2521,14,0
1101,2471,14,0
1102,2167,14,0
1103,2032,14,0
1104,2188,14,0
1105,2692,14,0
1106,2168,14,0
1107,2141,14,0
1108,2102,14,0
1109,1975,14,0
1110,4988,14,0
1111,2032,14,0
1112,2032,14,0
1113,2751,14,0
1114,2032,14,0
1115,2032,14,0
1116,2623,14,0
1117,2701,14,0
1118,2189,14,0
1119,2373,14,0
1120,2188,14,0
1121,2103,14,0
1122,2167,14,0
1123,2393,14,0
1124,2392,14,0
1125,2190,14,0
1126,2307,14,0
1127,2188,14,0
1128,2188,14,0
1129,2032,14,0
1130,2521,14,0
1131,2754,14,0
1132,2188,14,0
1133,2142,14,0
1134,2374,14,0
1135,2271,14,0
1136,1973,14,0
1137,2034,14,0
1138,2945,14,0
1139,2188,14,0
1140,2622,14,0
1141,2033,14,0
1142,2032,14,0
1143,2752,14,0
1144,1972,14,0
1145,2103,14,0
1146,2188,14,0
1147,2303,14,0
1148,2986,14,0
1149,2307,14,0
1150,5399,14,0
1151,2032,14,0
1152,2032,14,0
1153,2032,14,0
1154,2188,14,0
1155,310,15,0
1156,309,15,0
1157,265,15,0
1158,309,15,0
1159,264,15,0
1160,264,15,0
1161,5219,15,0
1162,1841,15,0
1163,263,15,0
1164,260,15,0
1165,5141,15,0
1166,309,15,0
1167,260,15,0
1168,1716,15,0
1169,263,15,0
1170,642,15,0
1171,4528,15,0
1172,3641,15,0
1173,4718,15,0
1174,260,15,0
1175,1190,15,0
1176,260,15,0
1177,643,15,0
1178,260,15,0
1179,264,15,0
1180,264,15,0
1181,1593,15,0
1182,4883,15,0
1183,641,15,0
1184,1842,15,0
1185,3919,15,0
1186,667,15,0
1187,311,15,0
1188,264,15,0
1189,260,15,0
1190,260,15,0
1191,1190,15,0
1192,260,15,0
1193,642,15,0
1194,666,15,0
1195,1594,15,0
1196,3640,15,0
1197,309,15,0
1198,440,15,0
1199,260,15,0
1200,264,15,0
1201,5142,15,0
1202,1718,15,0
1203,3639,15,0
1204,4981,15,0
1205,4715,15,0
1206,260,15,0
1207,264,15,0
1208,1546,15,0
1209,260,15,0
1210,3905,15,0
1211,643,15,0
1212,4023,15,0
1213,264,15,0
1214,309,15,0
1215,4008,15,0
1216,4022,15,0
1217,260,15,0
1218,309,15,0
1219,260,15,0
1220,264,15,0
1221,264,15,0
1222,4706,15,0
1223,5156,15,0
1224,260,15,0
1225,260,15,0
1226,4006,15,0
1227,642,15,0
1228,260,15,0
1229,4192,15,0
1230,1146,15,0
1231,642,15,0
1232,264,15,0
1233,260,15,0
1234,642,15,0
1235,908,15,0
1236,4530,15,0
1237,1658,15,0
1238,5487,15,0
1239,1581,15,0
1240,644,15,0
1241,264,15,0
1242,263,15,0
1243,260,15,0
1244,4218,15,0
1245,4528,15,0
1246,309,15,0
1247,260,15,0
1248,309,15,0
1249,309,15,0
1250,264,15,0
1251,642,15,0
1252,3906,15,0
1253,309,15,0
1254,260,15,0
1255,1719,15,0
1256,665,15,0
1257,603,15,0
1258,260,15,0
1259,5142,15,0
1260,260,15,0
1261,1843,15,0
1262,3697,15,0
1263,3671,15,0
1264,642,15,0
1265,309,15,0
1266,260,15,0
1267,4717,15,0
1268,263,15,0
1269,260,15,0
1270,644,15,0
1271,3641,15,0
1272,260,15,0
1273,263,15,0
1274,644,15,0
1275,5220,15,0
1276,1655,15,0
1277,260,15,0
1278,264,15,0
1279,4529,15,0
1280,264,15,0
1281,4884,15,0
1282,644,15,0
1283,644,15,0
1284,309,15,0
1285,908,15,0
1286,1144,15,0
1287,260,15,0
1288,264,15,0
1289,4718,15,0
1290,1655,15,0
1291,1655,15,0
1292,260,15,0
1293,4716,15,0
1294,5222,15,0
1295,4982,15,0
1296,260,15,0
1297,1145,15,0
1298,5486,15,0
1299,260,15,0
1300,260,15,0
1301,264,15,0
1302,264,15,0
1303,264,15,0
1304,3918,15,0
1305,644,15,0
1306,851,15,0
1307,1719,15,0
1308,260,15,0
1309,260,15,0
1310,5157,15,0
1311,309,15,0
1312,1947,15,0
1313,1657,15,0
1314,1656,15,0
1315,1841,15,0
1316,260,15,0
1317,642,15,0
1318,4194,15,0
1319,262,15,0
1320,2049,16,0
1321,2230,16,0
1322,2050,16,0
1323,2049,16,0
1324,2552,16,0
1325,2408,16,0
1326,2552,16,0
1327,2807,16,0
1328,2618,16,0
1329,2808,16,0
1330,2049,16,0
1331,2050,16,0
1332,2867,16,0
1333,2295,16,0
1334,2536,16,0
1335,2049,16,0
1336,2960,16,0
1337,3370,16,0
1338,2407,16,0
1339,2025,17,0
1340,1342,17,0
1341,1342,17,0
1342,1342,17,0
1343,2956,17,0
1344,1342,17,0
1345,1342,17,0
1346,2025,17,0
1347,2025,17,0
1348,1342,17,0
1349,1342,17,0
1350,1342,17,0
1351,1342,17,0
1352,1342,17,0
1353,2988,17,0
1354,1342,17,0
1355,1342,17,0
1356,1343,17,0
1357,1345,17,0
1358,2618,17,0
1359,2023,17,0
1360,1342,17,0
1361,1342,17,0
1362,1342,17,0
1363,1342,17,0
1364,1342,17,0
1365,2025,17,0
1366,1342,17,0
1367,1342,17,0
1368,1342,17,0
1369,1342,17,0
1370,1342,17,0
1371,1342,17,0
1372,1342,17,0
1373,1342,17,0
1374,2025,17,0
1375,1342,17,0
1376,1342,17,0
1377,1342,17,0
1378,1342,17,0
1379,2025,17,0
1380,2677,17,0
1381,1342,17,0
1382,2025,17,0
1383,2832,17,0
1384,2025,17,0
1385,1342,17,0
1386,4928,17,0
1387,1342,17,0
1388,1342,17,0
1389,1345,17,0
1390,1342,17,0
1391,1342,17,0
1392,1342,17,0
1393,1342,17,0
1394,1342,17,0
1395,1345,17,0
1396,1342,17,0
1397,2972,17,0
1398,2025,17,0
1399,1345,17,0
1400,2025,17,0
1401,2414,17,0
1402,1342,17,0
1403,2025,17,0
1404,1342,17,0
1405,1342,17,0
1406,1342,17,0
1407,1342,17,0
1408,1342,17,0
1409,2025,17,0
1410,1342,17,0
1411,1342,17,0
1412,1342,17,0
1413,1342,17,0
1414,1342,17,0
1415,1342,17,0
1416,1342,17,0
1417,1342,17,0
1418,2026,17,0
1419,1342,17,0
1420,1342,17,0
1421,1342,17,0
1422,1342,17,0
1423,1342,17,0
1424,1342,17,0
1425,2025,17,0
1426,2025,17,0
1427,1342,17,0
1428,2720,17,0
1429,1342,17,0
1430,1342,17,0
1431,1342,17,0
1432,2717,17,0
1433,1342,17,0
1434,2985,17,0
1435,1342,17,0
1436,1342,17,0
1437,2718,17,0
1438,2025,17,0
1439,1342,17,0
1440,1342,17,0
1441,1342,17,0
1442,1342,17,0
1443,1342,17,0
1444,1342,17,0
1445,1342,17,0
1446,2594,17,0
1447,1342,17,0
1448,1342,17,0
1449,1346,17,0
1450,3354,17,0
1451,1342,17,0
1452,1342,17,0
1453,1342,17,0
1454,1345,17,0
1455,1342,17,0
1456,1342,17,0
1457,1342,17,0
1458,1342,17,0
1459,678,18,0
1460,5176,18,0
1461,4896,18,0
1462,4448,18,0
1463,686,18,0
1464,682,18,0
1465,684,18,0
1466,678,18,0
1467,886,18,0
1468,4661,18,0
1469,5362,18,0
1470,5334,18,0
1471,884,18,0
1472,678,18,0
1473,891,18,0
1474,4012,18,0
1475,1881,18,0
1476,3962,18,0
1477,5081,18,0
1478,5334,18,0
1479,4053,18,0
1480,1012,18,0
1481,686,18,0
1482,678,18,0
1483,1878,18,0
1484,4664,18,0
1485,891,18,0
1486,678,18,0
1487,4256,18,0
1488,3517,18,0
1489,1012,18,0
1490,3522,18,0
1491,685,18,0
1492,678,18,0
1493,678,18,0
1494,4016,18,0
1495,891,18,0
1496,1878,18,0
1497,884,18,0
1498,1353,18,0
1499,1676,18,0
1500,5366,18,0
1501,1272,18,0
1502,4605,18,0
1503,884,18,0
1504,1831,18,0
1505,5173,18,0
1506,4010,18,0
1507,678,18,0
1508,684,18,0
1509,4055,18,0
1510,3616,18,0
1511,884,18,0
1512,4146,18,0
1513,5361,18,0
1514,1880,18,0
1515,884,18,0
1516,3522,18,0
1517,884,18,0
1518,1680,18,0
1519,889,18,0
1520,685,18,0
1521,3867,18,0
1522,1679,18,0
1523,1352,18,0
1524,884,18,0
1525,895,18,0
1526,678,18,0
1527,884,18,0
1528,884,18,0
1529,4255,18,0
1530,884,18,0
1531,3517,18,0
1532,3520,18,0
1533,884,18,0
1534,895,18,0
1535,884,18,0
1536,884,18,0
1537,3961,18,0
1538,887,18,0
1539,889,18,0
1540,3978,18,0
1541,678,18,0
1542,3645,18,0
1543,4664,18,0
1544,686,18,0
1545,678,18,0
1546,3646,18,0
1547,1398,18,0
1548,3980,18,0
